1.100000000000000000e+01,2.019000000000000000e+03,1.101000000000000000e+03,1.196000000000000000e+03,0.000000000000000000e+00,2.299999999999999822e-01,-2.300000000000000100e-01,3.201500000000000057e+01,3.201500000000000057e+01,1.133599999999999852e+01,2.254299999999999216e+01,1.710000000000000853e+00,2.547000000000000597e+00,7.635000000000001563e+00,1.026799999999999713e+01,2.493000000000000327e+00,1.096699999999999875e+01,7.655000000000001137e+00,4.719000000000001194e+00,2.085999999999999410e+00,1.116999999999999993e+00,9.293999999999996930e+00
1.200000000000000000e+01,2.019000000000000000e+03,1.101000000000000000e+03,1.199000000000000000e+03,0.000000000000000000e+00,-2.800000000000002487e-02,2.799999999999999711e-02,-1.056499999999999773e+01,-1.056499999999999773e+01,-3.116000000000006764e+00,-1.016700000000000159e+01,-2.064999999999999503e+00,-8.387999999999998124e+00,-2.267999999999997129e+00,-2.698999999999998067e+00,-2.636000000000001009e+00,-3.194000000000002615e+00,1.139000000000002899e+00,-3.151999999999997470e+00,-6.229999999999993321e-01,-1.076999999999999957e+00,-2.092999999999999972e+00
1.300000000000000000e+01,2.019000000000000000e+03,1.101000000000000000e+03,1.205000000000000000e+03,0.000000000000000000e+00,1.330000000000000071e-01,-1.329999999999999793e-01,1.114399999999997704e+01,1.114399999999997704e+01,3.820000000000000284e+00,7.316999999999993065e+00,-5.809999999999995168e-01,-3.193999999999999062e+00,4.086000000000002075e+00,5.848999999999996646e+00,1.557999999999999829e+00,3.289000000000001478e+00,2.042000000000001592e+00,4.880000000000000782e+00,1.956999999999999851e+00,5.040000000000000036e-01,7.487999999999999545e+00
1.400000000000000000e+01,2.019000000000000000e+03,1.101000000000000000e+03,1.209000000000000000e+03,0.000000000000000000e+00,7.800000000000006928e-02,-7.799999999999998601e-02,-3.000000000000113687e-02,-3.000000000000113687e-02,8.499999999999374722e-02,5.369999999999919282e-01,-3.500000000000000000e+00,-9.125999999999997669e+00,3.300000000000000711e+00,3.065999999999998948e+00,-9.299999999999997158e-02,1.140999999999998238e+00,5.410000000000003695e-01,1.341000000000001080e+00,5.340000000000006963e-01,-1.160000000000000142e+00,4.210999999999998522e+00
1.500000000000000000e+01,2.019000000000000000e+03,1.101000000000000000e+03,1.211000000000000000e+03,0.000000000000000000e+00,-1.310000000000000053e-01,1.310000000000000053e-01,-3.493299999999999272e+01,-3.493299999999999272e+01,-1.423900000000000432e+01,-2.844800000000000750e+01,-2.970000000000000639e+00,-1.107699999999999818e+01,-3.484999999999999432e+00,-3.819000000000002615e+00,-4.532000000000001805e+00,-9.532000000000003581e+00,-5.501999999999998892e+00,-1.471000000000000085e+00,-1.909000000000000696e+00,-2.562999999999999723e+00,-3.040000000000002700e+00
1.600000000000000000e+01,2.019000000000000000e+03,1.101000000000000000e+03,1.222000000000000000e+03,0.000000000000000000e+00,-1.570000000000000284e-01,1.570000000000000007e-01,-2.379099999999999682e+01,-2.379099999999999682e+01,-7.567000000000000171e+00,-2.471500000000000341e+01,-4.935000000000000497e+00,-1.800099999999999767e+01,-3.719999999999998863e+00,-6.085999999999998522e+00,-6.570999999999999730e+00,-1.177499999999999858e+01,-4.086999999999999744e+00,-2.699999999999999289e+00,-1.656000000000000583e+00,-1.948000000000000398e+00,-5.383000000000002672e+00
1.700000000000000000e+01,2.019000000000000000e+03,1.101000000000000000e+03,1.233000000000000000e+03,0.000000000000000000e+00,2.469999999999999973e-01,-2.469999999999999696e-01,2.627600000000001046e+01,2.627600000000001046e+01,9.320999999999997954e+00,2.107899999999999352e+01,-4.060000000000005826e-01,5.300000000000082423e-02,8.042000000000001592e+00,1.111399999999999721e+01,4.105000000000000426e+00,9.740999999999999659e+00,5.543000000000001037e+00,7.074000000000001620e+00,3.511000000000000121e+00,1.032000000000000028e+00,1.043399999999999750e+01
1.800000000000000000e+01,2.019000000000000000e+03,1.101000000000000000e+03,1.234000000000000000e+03,0.000000000000000000e+00,1.009999999999999787e-01,-1.010000000000000064e-01,1.531000000000005912e+00,1.531000000000005912e+00,8.519999999999967599e-01,3.155999999999991701e+00,-1.160999999999999588e+00,-4.904000000000003467e+00,9.900000000000019895e-01,1.397999999999999687e+00,2.680000000000006821e-01,2.709000000000003183e+00,-6.679999999999992610e-01,2.332000000000000739e+00,4.729999999999989768e-01,4.070000000000000284e-01,3.842999999999999972e+00
1.900000000000000000e+01,2.019000000000000000e+03,1.101000000000000000e+03,1.235000000000000000e+03,0.000000000000000000e+00,1.330000000000000071e-01,-1.329999999999999793e-01,1.275699999999997658e+01,1.275699999999997658e+01,3.141999999999995907e+00,6.898000000000010346e+00,-8.059999999999991616e-01,-3.161999999999999034e+00,7.280000000000001137e+00,1.039799999999999969e+01,1.879999999999999005e+00,4.159999999999996589e+00,1.784000000000002473e+00,4.235000000000001208e+00,2.150999999999999801e+00,2.000000000000046185e-02,8.680999999999997385e+00
2.000000000000000000e+01,2.019000000000000000e+03,1.101000000000000000e+03,1.242000000000000000e+03,0.000000000000000000e+00,3.600000000000003197e-02,-3.600000000000000422e-02,-3.759000000000000341e+00,-3.759000000000000341e+00,-2.277000000000001023e+00,-7.748000000000004661e+00,-1.935000000000000497e+00,-7.548999999999999488e+00,2.732000000000002871e+00,2.526999999999997470e+00,-2.249000000000000554e+00,-2.807000000000002160e+00,-1.199999999999974420e-01,2.030000000000029559e-01,1.509999999999998010e-01,-1.269999999999999574e+00,2.454999999999998295e+00
2.100000000000000000e+01,2.019000000000000000e+03,1.101000000000000000e+03,1.243000000000000000e+03,0.000000000000000000e+00,4.000000000000003553e-03,-4.000000000000003553e-03,7.951000000000007617e+00,7.951000000000007617e+00,1.625999999999997669e+00,7.039999999999935199e-01,-6.129999999999995453e-01,-4.904000000000003467e+00,5.312000000000001165e+00,5.332999999999998408e+00,5.259999999999998010e-01,3.539999999999992042e-01,4.200000000000159162e-02,1.710000000000029274e-01,-1.172000000000000597e+00,8.589999999999999858e-01,3.003999999999997783e+00
2.200000000000000000e+01,2.019000000000000000e+03,1.101000000000000000e+03,1.246000000000000000e+03,0.000000000000000000e+00,-6.099999999999983213e-02,6.099999999999999867e-02,-1.124300000000002342e+01,-1.124300000000002342e+01,-4.374000000000002331e+00,-1.116700000000000159e+01,-1.484000000000001762e+00,-4.582000000000000739e+00,-1.009999999999998010e+00,-1.086000000000002075e+00,-3.538999999999999702e+00,-1.743000000000002103e+00,-1.839999999999974989e-01,-1.699999999999999289e+00,-2.360000000000006537e-01,-2.237999999999999545e+00,-7.060000000000030695e-01
2.300000000000000000e+01,2.019000000000000000e+03,1.101000000000000000e+03,1.251000000000000000e+03,0.000000000000000000e+00,-2.800000000000002487e-02,2.799999999999999711e-02,-1.460000000000007958e-01,-1.460000000000007958e-01,-1.374000000000002331e+00,-2.006000000000000227e+00,-1.484000000000001762e+00,-5.904000000000003467e+00,4.086000000000002075e+00,6.009999999999998010e+00,1.268000000000000682e+00,-3.879999999999981242e-01,3.640000000000007674e-01,3.000000000000007105e-01,3.770000000000006679e-01,4.390000000000000568e-01,4.230000000000000426e+00
2.400000000000000000e+01,2.019000000000000000e+03,1.101000000000000000e+03,1.257000000000000000e+03,0.000000000000000000e+00,1.530000000000000249e-01,-1.529999999999999971e-01,1.665100000000001046e+01,1.665100000000001046e+01,6.507999999999995566e+00,1.104799999999998761e+01,4.060000000000005826e-01,-7.280000000000015348e-01,3.229000000000002757e+00,5.426999999999999602e+00,1.855000000000000426e+00,4.271999999999998465e+00,4.512000000000002231e+00,4.324000000000001620e+00,3.416999999999999815e+00,8.450000000000001954e-01,5.715999999999997527e+00
2.500000000000000000e+01,2.019000000000000000e+03,1.101000000000000000e+03,1.261000000000000000e+03,0.000000000000000000e+00,-6.099999999999983213e-02,6.099999999999999867e-02,-2.282399999999998386e+01,-2.282399999999998386e+01,-8.213000000000000966e+00,-1.810200000000000387e+01,-2.064999999999999503e+00,-8.582000000000000739e+00,-4.332999999999998408e+00,-5.602000000000003865e+00,-6.119999999999999218e+00,-3.807000000000002160e+00,9.000000000000341061e-03,-3.119999999999997442e+00,-3.365000000000000213e+00,-1.818999999999999950e+00,-3.222000000000001307e+00
2.600000000000000000e+01,2.019000000000000000e+03,1.101000000000000000e+03,1.266000000000000000e+03,0.000000000000000000e+00,3.600000000000003197e-02,-3.600000000000000422e-02,-3.435999999999992838e+00,-3.435999999999992838e+00,-7.610000000000027853e-01,-4.973000000000013188e+00,-2.096999999999999531e+00,-5.517000000000003013e+00,1.829999999999998295e-01,9.139999999999979252e-01,-5.709999999999997300e-01,-1.613999999999997215e+00,1.171000000000002927e+00,2.680000000000006821e-01,3.439999999999994174e-01,-1.174000000000000377e+00,1.809999999999998721e+00
2.700000000000000000e+01,2.019000000000000000e+03,1.101000000000000000e+03,1.268000000000000000e+03,0.000000000000000000e+00,6.800000000000006040e-02,-6.799999999999997713e-02,7.692999999999997840e+00,7.692999999999997840e+00,2.206999999999993634e+00,7.359999999999899956e-01,-4.190000000000004832e-01,-3.097999999999998977e+00,3.699000000000001620e+00,5.687999999999998835e+00,-6.029999999999997584e-01,6.439999999999983515e-01,2.139000000000006452e+00,3.589999999999999858e+00,1.311999999999999389e+00,-1.432000000000000384e+00,5.067999999999997840e+00
2.800000000000000000e+01,2.019000000000000000e+03,1.101000000000000000e+03,1.276000000000000000e+03,0.000000000000000000e+00,-6.099999999999983213e-02,6.099999999999999867e-02,-1.952999999999988745e+00,-1.952999999999988745e+00,-3.503000000000000114e+00,-1.255400000000000205e+01,-6.769999999999996021e-01,-4.548999999999999488e+00,5.732000000000001094e+00,6.526999999999997470e+00,-9.260000000000001563e-01,-6.807000000000002160e+00,5.260000000000033538e-01,2.139000000000006452e+00,1.570000000000002061e+00,-1.786999999999999922e+00,4.196999999999999176e+00
2.900000000000000000e+01,2.019000000000000000e+03,1.101000000000000000e+03,1.277000000000000000e+03,0.000000000000000000e+00,-2.800000000000002487e-02,2.799999999999999711e-02,-1.098499999999999943e+01,-1.098499999999999943e+01,-4.793000000000006366e+00,-1.429600000000000648e+01,-1.968000000000003524e+00,-8.033000000000001251e+00,5.700000000000002842e-01,9.459999999999979536e-01,-4.183999999999999275e+00,-4.548999999999999488e+00,-5.022999999999999687e+00,1.848000000000002530e+00,5.380000000000002558e-01,-1.883000000000000007e+00,5.839999999999996305e-01
3.000000000000000000e+01,2.019000000000000000e+03,1.101000000000000000e+03,1.278000000000000000e+03,0.000000000000000000e+00,1.650000000000000355e-01,-1.650000000000000078e-01,1.643500000000000227e+01,1.643500000000000227e+01,5.916999999999998039e+00,1.215599999999999170e+01,1.935000000000002274e+00,4.870000000000000995e+00,2.667000000000001592e+00,2.687999999999998835e+00,6.869999999999993889e-01,6.321999999999999176e+00,2.913000000000000256e+00,4.429000000000002046e+00,2.311999999999999389e+00,-1.334999999999999964e+00,5.358999999999998209e+00
3.100000000000000000e+01,2.019000000000000000e+03,1.101000000000000000e+03,1.279000000000000000e+03,0.000000000000000000e+00,1.330000000000000071e-01,-1.329999999999999793e-01,1.188600000000000989e+01,1.188600000000000989e+01,3.980999999999994543e+00,9.735999999999989996e+00,-2.899999999999991473e-01,-1.939999999999990621e-01,4.214999999999999858e+00,7.106999999999999318e+00,1.300000000000000711e+00,6.740999999999999659e+00,1.106000000000001648e+00,1.397000000000002018e+00,4.090000000000006963e-01,2.130000000000000782e-01,6.293999999999996930e+00
3.200000000000000000e+01,2.019000000000000000e+03,1.101000000000000000e+03,1.280000000000000000e+03,0.000000000000000000e+00,6.800000000000006040e-02,-6.799999999999997713e-02,1.628000000000000114e+00,1.628000000000000114e+00,1.749999999999971578e-01,2.800999999999987722e+00,-1.935000000000000497e+00,-3.614000000000000767e+00,3.214999999999999858e+00,5.106999999999999318e+00,-5.069999999999996732e-01,4.966999999999998749e+00,9.130000000000002558e-01,7.840000000000024727e-01,5.400000000000027001e-02,-1.464000000000000412e+00,5.230000000000000426e+00
3.300000000000000000e+01,2.019000000000000000e+03,1.101000000000000000e+03,1.285000000000000000e+03,0.000000000000000000e+00,5.400000000000015898e-02,-5.400000000000002021e-02,-2.250999999999990564e+00,-2.250999999999990564e+00,-1.148000000000003240e+00,1.634999999999990905e+00,-1.275999999999999801e+00,-2.327999999999999403e+00,1.322000000000002728e+00,2.263999999999999346e+00,1.866999999999999105e+00,2.396000000000000796e+00,1.315000000000001279e+00,2.108000000000000540e+00,1.150000000000002132e+00,3.040000000000002700e-01,2.122999999999997556e+00
3.400000000000000000e+01,2.019000000000000000e+03,1.101000000000000000e+03,1.293000000000000000e+03,0.000000000000000000e+00,-8.399999999999996358e-02,8.399999999999999134e-02,-2.280199999999999250e+01,-2.280199999999999250e+01,-9.700000000000002842e+00,-2.133000000000001251e+01,-1.689999999999999503e+00,-9.569000000000002615e+00,-1.711999999999999744e+00,-1.391000000000001791e+00,-5.201999999999999957e+00,-6.087000000000003297e+00,-4.511999999999996902e+00,-2.304999999999999716e+00,-1.608999999999999986e+00,-2.248000000000000220e+00,-3.600000000000029843e-01
3.500000000000000000e+01,2.019000000000000000e+03,1.101000000000000000e+03,1.295000000000000000e+03,0.000000000000000000e+00,2.620000000000000107e-01,-2.620000000000000107e-01,3.159600000000000364e+01,3.159600000000000364e+01,1.075499999999999545e+01,2.489799999999999613e+01,1.387000000000002231e+00,4.806000000000000938e+00,8.698999999999998067e+00,1.307499999999999929e+01,6.589999999999999858e+00,1.064399999999999835e+01,9.009000000000002117e+00,1.004200000000000159e+01,4.569999999999999396e+00,1.858999999999999986e+00,1.216499999999999915e+01
3.600000000000000000e+01,2.019000000000000000e+03,1.101000000000000000e+03,1.297000000000000000e+03,0.000000000000000000e+00,2.800000000000002487e-02,-2.799999999999999711e-02,-5.691999999999993065e+00,-5.691999999999993065e+00,-1.960000000000000853e+00,-3.640000000000000568e+00,-2.031000000000000583e+00,-7.509000000000000341e+00,2.610000000000027853e-01,-1.670000000000015916e-01,-5.199999999999995737e-01,-6.970000000000027285e-01,-1.331999999999997186e+00,1.012000000000000455e+00,2.609999999999992326e-01,-1.530999999999999694e+00,5.899999999999998579e-01
3.700000000000000000e+01,2.019000000000000000e+03,1.101000000000000000e+03,1.300000000000000000e+03,0.000000000000000000e+00,3.340000000000000191e-01,-3.340000000000000746e-01,4.170300000000000296e+01,4.170300000000000296e+01,1.355599999999999739e+01,3.199999999999999289e+01,4.036999999999999922e+00,1.003699999999999903e+01,1.055600000000000094e+01,1.462899999999999778e+01,5.185000000000002274e+00,1.611100000000000065e+01,7.333000000000001961e+00,9.148000000000001464e+00,5.110999999999999766e+00,1.629000000000000004e+00,1.366699999999999804e+01
3.800000000000000000e+01,2.019000000000000000e+03,1.101000000000000000e+03,1.305000000000000000e+03,0.000000000000000000e+00,-1.250000000000000000e-01,1.250000000000000000e-01,-2.924300000000002342e+01,-2.924300000000002342e+01,-1.017999999999999972e+01,-2.358600000000001273e+01,-5.548000000000000043e+00,-1.716199999999999903e+01,-3.267999999999997129e+00,-5.441000000000002501e+00,-2.538999999999999702e+00,-1.145300000000000296e+01,-5.215999999999997527e+00,-1.699999999999999289e+00,-1.069999999999993179e-01,-9.799999999999995381e-01,-5.480000000000003979e+00
3.900000000000000000e+01,2.019000000000000000e+03,1.101000000000000000e+03,1.308000000000000000e+03,0.000000000000000000e+00,-8.399999999999996358e-02,8.399999999999999134e-02,-1.828499999999999659e+01,-1.828499999999999659e+01,-6.700000000000002842e+00,-1.474399999999999977e+01,-4.413999999999999702e+00,-1.350000000000000000e+01,-4.710000000000000853e-01,-2.012000000000000455e+00,-2.546999999999995268e+00,-2.914000000000001478e+00,-2.709999999999972431e-01,-1.925999999999998380e+00,8.049999999999997158e-01,8.900000000000001243e-01,-4.567000000000000171e+00
4.000000000000000000e+01,2.019000000000000000e+03,1.101000000000000000e+03,1.314000000000000000e+03,0.000000000000000000e+00,-6.099999999999983213e-02,6.099999999999999867e-02,-2.972700000000000387e+01,-2.972700000000000387e+01,-1.127700000000000102e+01,-2.719900000000001228e+01,-4.871000000000000441e+00,-1.513000000000000256e+01,-2.300999999999998380e+00,-2.538000000000003809e+00,-5.151999999999999247e+00,-9.613999999999997215e+00,-8.022999999999999687e+00,-3.378000000000000114e+00,-2.590999999999999304e+00,-2.850999999999999979e+00,-5.120000000000004547e-01
4.100000000000000000e+01,2.019000000000000000e+03,1.101000000000000000e+03,1.318000000000000000e+03,0.000000000000000000e+00,8.100000000000007194e-02,-8.099999999999998868e-02,3.400000000000005684e+00,3.400000000000005684e+00,4.579999999999984084e-01,6.006999999999990791e+00,-1.423999999999999488e+00,-3.077000000000001734e+00,3.909000000000002473e+00,6.817999999999997840e+00,4.770999999999999019e+00,2.740999999999999659e+00,1.922000000000000597e+00,4.801000000000001933e+00,1.363999999999998991e+00,1.559000000000000163e+00,5.868999999999999773e+00
4.200000000000000000e+01,2.019000000000000000e+03,1.101000000000000000e+03,1.326000000000000000e+03,0.000000000000000000e+00,1.970000000000000639e-01,-1.969999999999999807e-01,2.549900000000002365e+01,2.549900000000002365e+01,8.754999999999995453e+00,1.780099999999998772e+01,2.000000000000000000e+00,3.579999999999998295e+00,5.990000000000001990e+00,8.817000000000000171e+00,3.300000000000000711e+00,7.643999999999998352e+00,5.332000000000000739e+00,5.719000000000001194e+00,3.440999999999999837e+00,1.342000000000000082e+00,7.293999999999996930e+00
4.300000000000000000e+01,2.019000000000000000e+03,1.101000000000000000e+03,1.328000000000000000e+03,0.000000000000000000e+00,1.840000000000000524e-01,-1.840000000000000246e-01,2.018200000000000216e+01,2.018200000000000216e+01,5.945999999999997954e+00,9.422999999999987608e+00,7.810000000000005826e-01,2.199999999999846523e-02,7.511000000000001009e+00,9.488999999999997215e+00,2.105000000000000426e+00,2.802999999999997272e+00,4.355000000000002203e+00,4.855000000000002203e+00,2.197999999999999510e+00,4.380000000000001670e-01,8.652999999999998693e+00
4.400000000000000000e+01,2.019000000000000000e+03,1.101000000000000000e+03,1.330000000000000000e+03,0.000000000000000000e+00,3.600000000000003197e-02,-3.600000000000000422e-02,1.056400000000000716e+01,1.056400000000000716e+01,3.625999999999997669e+00,-6.830000000000069349e-01,-7.420000000000008811e-01,-4.420000000000001705e+00,4.054000000000002046e+00,4.074999999999999289e+00,-1.765000000000000568e+00,-2.420000000000001705e+00,2.009000000000000341e+00,1.784000000000002473e+00,1.409000000000000696e+00,-1.044999999999999929e+00,3.907000000000000028e+00
4.500000000000000000e+01,2.019000000000000000e+03,1.101000000000000000e+03,1.332000000000000000e+03,0.000000000000000000e+00,1.530000000000000249e-01,-1.529999999999999971e-01,2.377600000000001046e+01,2.377600000000001046e+01,8.007999999999995566e+00,1.482899999999999352e+01,1.000000000000000000e+00,-7.280000000000015348e-01,6.761000000000001009e+00,8.863999999999997215e+00,2.355000000000000426e+00,6.896999999999998465e+00,5.262000000000002231e+00,4.449000000000001620e+00,1.541999999999999815e+00,1.879999999999997229e-01,7.589999999999999858e+00
4.600000000000000000e+01,2.019000000000000000e+03,1.101000000000000000e+03,1.341000000000000000e+03,0.000000000000000000e+00,1.650000000000000355e-01,-1.650000000000000078e-01,1.824099999999999966e+01,1.824099999999999966e+01,7.367999999999994998e+00,1.557499999999998863e+01,3.097000000000000419e+00,4.256999999999997897e+00,4.090000000000024727e-01,-1.990000000000001990e+00,3.970000000000002416e-01,6.998999999999998778e+00,4.235000000000001208e+00,1.687000000000001165e+00,1.150999999999999801e+00,9.550000000000000711e-01,1.325999999999996959e+00
4.700000000000000000e+01,2.019000000000000000e+03,1.101000000000000000e+03,1.345000000000000000e+03,0.000000000000000000e+00,3.600000000000003197e-02,-3.600000000000000422e-02,1.500000000000056843e-02,1.500000000000056843e-02,2.389999999999972147e-01,-1.360999999999989996e+00,-3.064999999999999503e+00,-8.710999999999998522e+00,2.602000000000000313e+00,4.300999999999998380e+00,-1.442000000000000171e+00,2.159999999999996589e+00,4.930000000000021032e-01,2.042000000000001592e+00,1.054000000000002046e+00,-1.592999999999999972e+00,3.035999999999997812e+00
4.800000000000000000e+01,2.019000000000000000e+03,1.101000000000000000e+03,1.371000000000000000e+03,0.000000000000000000e+00,1.780000000000000471e-01,-1.780000000000000193e-01,1.717000000000000171e+01,1.717000000000000171e+01,5.951999999999998181e+00,1.240399999999999636e+01,6.669999999999998153e-01,1.409999999999982379e-01,4.667000000000001592e+00,7.199999999999999289e+00,1.773999999999999133e+00,6.573999999999998067e+00,2.974000000000000199e+00,4.607000000000001094e+00,2.200000000000001066e+00,-2.930000000000001492e-01,6.277999999999998693e+00
4.900000000000000000e+01,2.019000000000000000e+03,1.101000000000000000e+03,1.385000000000000000e+03,0.000000000000000000e+00,1.219999999999999973e-01,-1.219999999999999696e-01,4.588999999999998636e+00,4.588999999999998636e+00,1.726999999999996760e+00,4.109999999999999432e+00,-1.688000000000000611e+00,-5.447000000000002728e+00,2.823000000000000398e+00,3.863999999999997215e+00,2.698999999999999844e+00,1.365999999999999659e+00,1.418000000000002814e+00,2.480000000000000426e+00,1.050000000000004263e-01,1.000999999999999890e+00,5.058999999999997499e+00
5.000000000000000000e+01,2.019000000000000000e+03,1.101000000000000000e+03,1.387000000000000000e+03,0.000000000000000000e+00,1.650000000000000355e-01,-1.650000000000000078e-01,2.537000000000000455e+01,2.537000000000000455e+01,9.109999999999995879e+00,1.473599999999999000e+01,2.418999999999999595e+00,3.643999999999998352e+00,4.732000000000006423e+00,3.913999999999997925e+00,7.840000000000006963e-01,4.709000000000003183e+00,4.300000000000002487e+00,3.493000000000002103e+00,1.118999999999999773e+00,-4.499999999999992895e-02,5.196999999999999176e+00
5.100000000000000000e+01,2.019000000000000000e+03,1.101000000000000000e+03,1.388000000000000000e+03,0.000000000000000000e+00,1.109999999999999876e-01,-1.110000000000000153e-01,1.534000000000000341e+01,1.534000000000000341e+01,3.881999999999997897e+00,1.094599999999999795e+01,1.000000000000000000e+00,3.044000000000000483e+00,6.576000000000002288e+00,9.847999999999998977e+00,3.497999999999999332e+00,5.893000000000000682e+00,6.347000000000001307e+00,6.104000000000000981e+00,2.636999999999999567e+00,7.099999999999999645e-01,7.686999999999997613e+00
